frame,visible_voxels
1341,140811,
1342,140996,
1343,141862,
1344,141985,
1345,142492,
1346,142711,
1347,142563,
1348,142486,
1349,142966,
1350,143086,
1351,143173,
1352,143173,
1353,143139,
1354,143015,
1355,143015,
1356,143393,
1357,143287,
1358,143862,
1359,143709,
1360,143947,
1361,143863,
1362,143774,
1363,143774,
1364,143796,
1365,143924,
1366,143899,
1367,143899,
1368,144118,
1369,144266,
1370,144606,
1371,144606,
1372,144439,
1373,144185,
1374,144506,
1375,144506,
1376,144424,
1377,144535,
1378,144243,
1379,144243,
1380,144311,
1381,144483,
1382,145493,
1383,145493,
1384,145431,
1385,145947,
1386,146118,
1387,146118,
1388,146227,
1389,146458,
1390,146642,
1391,146632,
1392,146723,
1393,147130,
1394,147426,
1395,147366,
1396,147518,
1397,147603,
1398,147514,
1399,147718,
1400,147810,
1401,147843,
1402,147656,
1403,147288,
1404,147815,
1405,147815,
1406,147478,
1407,146932,
1408,146834,
1409,146834,
1410,146865,
1411,146888,
1412,146821,
1413,146201,
1414,146267,
1415,146428,
1416,145770,
1417,145970,
1418,145970,
1419,146098,
1420,145807,
1421,145807,
1422,145672,
1423,145155,
1424,145155,
1425,145128,
1426,145066,
1427,145066,
1428,145535,
1429,145598,
1430,145598,
1431,145334,
1432,145465,
1433,145465,
1434,145931,
1435,146157,
1436,146098,
1437,145917,
1438,146430,
1439,146807,
1440,146807,
1441,146825,
1442,146730,
1443,146730,
1444,146786,
1445,146941,
1446,147045,
1447,147079,
1448,147034,
1449,147060,
1450,147046,
1451,147046,
1452,147014,
1453,147127,
1454,147074,
1455,147074,
1456,147044,
1457,147044,
1458,147245,
1459,147290,
1460,146952,
1461,147175,
1462,146955,
1463,146972,
1464,147029,
1465,147101,
1466,147101,
1467,146780,
1468,146773,
1469,146292,
1470,146292,
1471,146455,
1472,146455,
1473,145721,
1474,145500,
1475,145853,
1476,145403,
1477,145403,
1478,144714,
1479,144334,
1480,144024,
1481,144121,
1482,143886,
1483,143264,
1484,143264,
1485,143280,
1486,143400,
1487,142929,
1488,142822,
1489,142605,
1490,142395,
1491,141956,
1492,141955,
1493,142218,
1494,142607,
1495,142484,
1496,142484,
1497,142605,
1498,143403,
1499,143403,
1500,143690,
1501,144126,
1502,144126,
1503,144703,
1504,145186,
1505,145189,
1506,144784,
1507,145691,
1508,146403,
1509,147871,
1510,148049,
1511,148729,
1512,149122,
1513,149769,
1514,149769,
1515,150173,
1516,150483,
1517,150244,
1518,150377,
1519,150729,
1520,150613,
1521,150697,
1522,150697,
1523,150942,
1524,150902,
1525,151027,
1526,150914,
1527,151109,
1528,151090,
1529,151048,
1530,151048,
1531,150881,
1532,150917,
1533,150844,
1534,150873,
1535,150825,
1536,150825,
1537,150811,
1538,150822,
1539,150799,
1540,150644,
1541,150576,
1542,150430,
1543,150468,
1544,150411,
1545,150563,
1546,150428,
1547,150341,
1548,150304,
1549,150383,
1550,150471,
1551,150471,
1552,150270,
1553,150162,
1554,150142,
1555,150142,
1556,150295,
1557,150192,
1558,150192,
1559,150200,
1560,150206,
1561,150262,
1562,150209,
1563,150346,
1564,150346,
1565,150480,
1566,150555,
1567,150426,
1568,150502,
1569,150246,
1570,150107,
1571,149996,
1572,150065,
1573,150026,
1574,149917,
1575,150012,
1576,150012,
1577,149965,
1578,150127,
1579,150238,
1580,150129,
1581,150484,
1582,150733,
1583,150792,
1584,151073,
1585,151255,
1586,151358,
1587,151358,
1588,151329,
1589,151329,
1590,151494,
1591,151701,
1592,151940,
1593,151862,
1594,151357,
1595,151518,
1596,152059,
1597,152059,
1598,152032,
1599,151864,
1600,152020,
1601,151923,
1602,151713,
1603,151352,
1604,151245,
1605,151304,
1606,151158,
1607,151158,
1608,151100,
1609,151082,
1610,150923,
1611,150923,
1612,150798,
1613,150925,
1614,150925,
1615,150706,
1616,150660,
1617,150954,
1618,150822,
1619,150770,
1620,151099,
1621,151317,
1622,151191,
1623,151004,
1624,151004,
1625,150961,
1626,151180,
1627,151516,
1628,151277,
1629,150873,
1630,151073,
1631,151432,
1632,151600,
1633,151599,
1634,151392,
1635,151540,
1636,151388,
1637,151388,
1638,151348,
1639,151465,
1640,151249,
1641,151272,
1642,151154,
1643,151154,
1644,151000,
1645,150574,
1646,150399,
1647,150271,
1648,150112,
1649,150027,
1650,150027,
1651,149956,
1652,149689,
1653,149370,
1654,149188,
1655,148483,
1656,148483,
1657,148279,
1658,148309,
1659,148089,
1660,147912,
1661,148085,
1662,147830,
1663,147636,
1664,147588,
1665,147564,
1666,147487,
1667,147610,
1668,147532,
1669,147199,
1670,147114,
1671,147287,
1672,147159,
1673,146975,
1674,146945,
1675,147113,
1676,147294,
1677,147229,
1678,147229,
1679,147040,
1680,146859,
1681,147113,
1682,146761,
1683,146641,
1684,146641,
1685,146690,
1686,146481,
1687,146362,
1688,145857,
1689,145886,
1690,145886,
1691,145942,
1692,145981,
1693,145984,
1694,145990,
1695,146085,
1696,145501,
1697,145501,
1698,145277,
1699,145253,
1700,144886,
1701,144886,
1702,144855,
1703,144586,
1704,144249,
1705,144179,
1706,144019,
1707,143848,
1708,143877,
1709,143788,
1710,143881,
1711,143873,
1712,143709,
1713,143725,
1714,143741,
1715,143738,
1716,143619,
1717,143400,
1718,143282,
1719,143352,
1720,142935,
1721,142496,
1722,142477,
1723,142128,
1724,142128,
1725,141696,
1726,141696,
1727,141341,
1728,141112,
1729,141132,
1730,141061,
1731,140673,
1732,140562,
1733,140637,
1734,140505,
1735,140086,
1736,139778,
1737,139703,
1738,139675,
1739,139423,
1740,139521,
1741,139388,
1742,139282,
1743,138994,
1744,139216,
1745,139066,
1746,138903,
1747,138922,
1748,138922,
1749,138823,
1750,138508,
1751,138508,
1752,138406,
1753,138220,
1754,138101,
1755,138062,
1756,138062,
1757,137143,
1758,137190,
1759,134951,
1760,134543,
1761,133764,
1762,132471,
1763,130999,
1764,130999,
1765,130003,
1766,128135,
1767,126800,
1768,126874,
1769,126000,
1770,124985,
1771,124985,
1772,123968,
1773,121497,
1774,120843,
1775,118862,
1776,118862,
1777,117168,
1778,117576,
1779,117399,
1780,117083,
1781,116103,
1782,116103,
1783,116364,
1784,115733,
1785,115733,
1786,115773,
1787,116248,
1788,117127,
1789,117243,
1790,117261,
1791,116826,
1792,117517,
1793,117577,
1794,118348,
1795,120407,
1796,120233,
1797,120449,
1798,120985,
1799,121097,
1800,121882,
1801,121846,
1802,120936,
1803,122106,
1804,122948,
1805,123216,
1806,123216,
1807,123563,
1808,124094,
1809,125039,
1810,125340,
1811,125782,
1812,126179,
1813,126129,
1814,126129,
1815,126559,
1816,127072,
1817,128377,
1818,128377,
1819,128405,
1820,128288,
1821,127984,
1822,127937,
1823,128186,
1824,128566,
1825,128566,
1826,128324,
1827,128077,
1828,128077,
1829,128240,
1830,128233,
1831,128025,
1832,128252,
1833,128249,
1834,128249,
1835,128027,
1836,128027,
1837,128259,
1838,128259,
1839,128012,
1840,128012,
1841,127921,
1842,127794,
1843,128122,
1844,128116,
1845,128116,
1846,127885,
1847,127855,
1848,127765,
1849,127753,
1850,127605,
1851,127641,
1852,127699,
1853,127799,
1854,127649,
1855,127579,
1856,127536,
1857,127474,
1858,127359,
1859,127573,
1860,127710,
1861,127753,
1862,127753,
1863,127749,
1864,127887,
1865,128044,
1866,128044,
1867,128460,
1868,128480,
1869,128635,
1870,128914,
1871,128604,
1872,128827,
1873,129019,
1874,129157,
1875,129287,
1876,129259,
1877,129398,
1878,129451,
1879,129639,
1880,129767,
1881,129721,
1882,129846,
1883,129846,
1884,129710,
1885,129780,
1886,129744,
1887,129771,
1888,129822,
1889,129692,
1890,129704,
1891,129573,
1892,129701,
1893,129763,
1894,129750,
1895,129854,
1896,129983,
1897,129983,
1898,129970,
1899,129802,
1900,129825,
1901,130152,
1902,130152,
1903,130128,
1904,130429,
1905,130363,
1906,130344,
1907,130412,
1908,130726,
1909,130847,
1910,130847,
1911,130940,
1912,131254,
1913,131102,
1914,131032,
1915,131138,
1916,131055,
1917,131170,
1918,131300,
1919,131454,
1920,131385,
1921,131218,
1922,131032,
1923,131357,
1924,131454,
1925,131848,
1926,132421,
1927,132140,
1928,132000,
1929,132348,
1930,132363,
1931,132400,
1932,132221,
1933,132194,
1934,132275,
1935,132268,
1936,132093,
1937,132004,
1938,132011,
1939,131797,
1940,131739,
1941,131790,
1942,131584,
1943,131606,
1944,131605,
1945,131741,
1946,131733,
1947,131461,
1948,131382,
1949,131264,
1950,131340,
1951,131379,
1952,131312,
1953,131239,
1954,131596,
1955,131778,
1956,131777,
1957,131759,
1958,131759,
1959,131764,
1960,131773,
1961,132082,
1962,132274,
1963,132683,
1964,132891,
1965,133003,
1966,132854,
1967,133149,
1968,133439,
1969,133791,
1970,133884,
1971,133986,
1972,133887,
1973,133939,
1974,133789,
1975,133466,
1976,133674,
1977,133534,
1978,134063,
1979,134026,
1980,134183,
1981,134183,
1982,133989,
1983,133508,
1984,133303,
1985,133268,
1986,132714,
1987,132378,
1988,131847,
1989,131358,
1990,130928,
1991,130571,
1992,130438,
1993,130129,
1994,130142,
1995,130106,
1996,130070,
1997,130305,
1998,130044,
1999,130076,
2000,130076,
2001,129660,
2002,129326,
2003,129327,
2004,129469,
2005,129211,
2006,129278,
2007,129548,
2008,129538,
2009,129638,
2010,129638,
2011,129788,
2012,130010,
2013,130010,
2014,129833,
2015,129903,
2016,129997,
2017,130015,
2018,129966,
2019,130100,
2020,130196,
2021,130066,
2022,130129,
2023,130328,
2024,130446,
2025,130559,
2026,130647,
2027,130684,
2028,130732,
2029,130804,
2030,130813,
2031,130938,
2032,131034,
2033,131168,
2034,131344,
2035,131515,
2036,131385,
2037,131475,
2038,131475,
2039,131398,
2040,131382,
2041,131462,
2042,131547,
2043,131609,
2044,131669,
2045,131461,
2046,131535,
2047,131792,
2048,131744,
2049,131711,
2050,131704,
2051,131704,
2052,131599,
2053,131534,
2054,131534,
2055,131176,
2056,131144,
2057,130832,
2058,130418,
2059,130358,
2060,130309,
2061,129351,
2062,129129,
2063,129116,
2064,128793,
2065,128870,
2066,128870,
2067,128347,
2068,128228,
2069,127837,
2070,127939,
2071,128318,
2072,127989,
2073,127921,
2074,127657,
2075,127464,
2076,127640,
2077,127305,
2078,127491,
2079,127990,
2080,128459,
2081,128459,
2082,128546,
2083,129096,
2084,128706,
2085,128374,
2086,129440,
2087,129913,
2088,130662,
2089,130669,
2090,130750,
2091,131637,
2092,131521,
2093,131393,
2094,131609,
2095,131413,
2096,131306,
2097,131139,
2098,131428,
2099,131486,
2100,131568,
2101,131643,
2102,131872,
2103,131872,
2104,132238,
2105,132104,
2106,132304,
2107,132378,
2108,132569,
2109,132952,
2110,133167,
2111,133789,
2112,133529,
2113,133720,
2114,133520,
2115,133774,
2116,133672,
2117,134087,
2118,135451,
2119,136115,
2120,136208,
2121,136208,
2122,136521,
2123,136859,
2124,136859,
2125,136619,
2126,136441,
2127,136460,
2128,136583,
2129,136651,
2130,136444,
2131,136500,
2132,137017,
2133,136977,
2134,137178,
2135,137178,
