frame,visible_voxels
1436,157455,
1437,157561,
1438,157574,
1439,157651,
1440,157814,
1441,157967,
1442,157990,
1443,157990,
1444,157963,
1445,158038,
1446,158163,
1447,158158,
1448,158323,
1449,158386,
1450,158634,
1451,158536,
1452,158536,
1453,158676,
1454,158629,
1455,158835,
1456,158906,
1457,159081,
1458,159081,
1459,159275,
1460,159168,
1461,159248,
1462,159259,
1463,159454,
1464,159454,
1465,159680,
1466,159777,
1467,159949,
1468,159949,
1469,160035,
1470,160109,
1471,160128,
1472,160288,
1473,160340,
1474,160429,
1475,160557,
1476,160532,
1477,160665,
1478,160817,
1479,160817,
1480,160925,
1481,160925,
1482,161065,
1483,161243,
1484,161200,
1485,161332,
1486,161415,
1487,161558,
1488,161392,
1489,161574,
1490,161606,
1491,161703,
1492,161717,
1493,161885,
1494,161929,
1495,161992,
1496,161992,
1497,162019,
1498,162191,
1499,162196,
1500,162456,
1501,162456,
1502,162442,
1503,162583,
1504,162576,
1505,162727,
1506,162860,
1507,162860,
1508,162906,
1509,163131,
1510,163364,
1511,163364,
1512,163361,
1513,163477,
1514,163575,
1515,163602,
1516,163717,
1517,163895,
1518,164051,
1519,164052,
1520,164052,
1521,164290,
1522,164357,
1523,164324,
1524,164476,
1525,164682,
1526,164918,
1527,164918,
1528,165058,
1529,165058,
1530,165084,
1531,165148,
1532,165309,
1533,165348,
1534,165385,
1535,165501,
1536,165682,
1537,165743,
1538,165815,
1539,165868,
1540,166076,
1541,166156,
1542,166056,
1543,166313,
1544,166313,
1545,166464,
1546,166464,
1547,166628,
1548,166713,
1549,166845,
1550,166859,
1551,166983,
1552,167241,
1553,167358,
1554,167358,
1555,167327,
1556,167394,
1557,167595,
1558,167595,
1559,167769,
1560,167817,
1561,167909,
1562,168017,
1563,168091,
1564,168290,
1565,168314,
1566,168466,
1567,168452,
1568,168496,
1569,168647,
1570,168800,
1571,168895,
1572,168933,
1573,169139,
1574,169064,
1575,169191,
1576,169279,
1577,169398,
1578,169532,
1579,169688,
1580,169688,
1581,169856,
1582,169856,
1583,169850,
1584,170020,
1585,170266,
1586,170266,
1587,170270,
1588,170463,
1589,170592,
1590,170750,
1591,170750,
1592,170873,
1593,170873,
1594,171009,
1595,171028,
1596,171133,
1597,171390,
1598,171390,
1599,171514,
1600,171624,
1601,171756,
1602,171837,
1603,171949,
1604,171871,
1605,171891,
1606,172085,
1607,172143,
1608,172226,
1609,172408,
1610,172541,
1611,172665,
1612,172665,
1613,172730,
1614,172730,
1615,172754,
1616,173019,
1617,173019,
1618,173104,
1619,173348,
1620,173348,
1621,173472,
1622,173447,
1623,173563,
1624,173665,
1625,173642,
1626,173810,
1627,173926,
1628,174048,
1629,174281,
1630,174281,
1631,174447,
1632,174447,
1633,174562,
1634,174708,
1635,174825,
1636,174825,
1637,175045,
1638,175045,
1639,175156,
1640,175283,
1641,175306,
1642,175485,
1643,175658,
1644,175658,
1645,175709,
1646,175891,
1647,175891,
1648,176003,
1649,176120,
1650,176188,
1651,176331,
1652,176377,
1653,176540,
1654,176571,
1655,176754,
1656,177038,
1657,177025,
1658,177025,
1659,177195,
1660,177195,
1661,177209,
1662,177209,
1663,177434,
1664,177360,
1665,177342,
1666,177003,
1667,176835,
1668,176835,
1669,176406,
1670,176297,
1671,176149,
1672,176025,
1673,176025,
1674,176054,
1675,176117,
1676,176055,
1677,175977,
1678,176076,
1679,176102,
1680,176007,
1681,176063,
1682,176188,
1683,176188,
1684,176103,
1685,176096,
1686,176405,
1687,176405,
1688,176388,
1689,176388,
1690,176427,
1691,176484,
1692,176672,
1693,176747,
1694,176747,
1695,176903,
1696,176970,
1697,176970,
1698,177174,
1699,177174,
1700,177159,
1701,177160,
1702,177242,
1703,177397,
1704,177475,
1705,177476,
1706,177557,
1707,177739,
1708,177672,
1709,177672,
1710,177762,
1711,177904,
1712,177904,
1713,178078,
1714,178078,
1715,178104,
1716,178128,
1717,178047,
1718,178227,
1719,178329,
1720,178525,
1721,178449,
1722,178455,
1723,178425,
1724,178669,
1725,178669,
1726,178461,
1727,178889,
1728,178802,
1729,178662,
1730,178936,
1731,178959,
1732,178954,
1733,179155,
1734,179081,
1735,179173,
1736,179319,
1737,179359,
1738,179510,
1739,179542,
1740,179584,
1741,179866,
1742,179813,
1743,179852,
1744,180042,
1745,179829,
1746,180145,
1747,180104,
1748,180225,
1749,180204,
1750,180386,
1751,180514,
1752,180441,
1753,180563,
1754,180549,
1755,180734,
1756,180923,
1757,180721,
1758,180731,
1759,181218,
